id,utterance,lang,intent_label,extracted_entities,confidence_hint
N004060,"Company is making layoffs. (I work as 3-star hotel in hospitality, based in Dar es Salaam.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N004061,"Company is making layoffs. (I work as 3-star hotel in hospitality, based in Arusha.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N004062,"Company is making layoffs. (I work as 3-star hotel in hospitality, based in Mwanza.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N004063,"Company is making layoffs. (I work as domestic security in security, based in Dar es Salaam.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N004064,"Company is making layoffs. (I work as domestic security in security, based in Arusha.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Arusha,high
N004065,"Company is making layoffs. (I work as domestic security in security, based in Mwanza.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Mwanza,high
N004066,"Company is making layoffs. (I work as inland transport in transport, based in Dar es Salaam.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N004067,"Company is making layoffs. (I work as inland transport in transport, based in Arusha.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Arusha,high
N004068,"Company is making layoffs. (I work as inland transport in transport, based in Mwanza.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Mwanza,high
N004069,"Company is making layoffs. (I work as mining/prospecting in mining, based in Dar es Salaam.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N004070,"Company is making layoffs. (I work as mining/prospecting in mining, based in Arusha.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N004071,"Company is making layoffs. (I work as mining/prospecting in mining, based in Mwanza.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N004072,"Company is making layoffs. (I work as secondary school in education, based in Dar es Salaam.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N004073,"Company is making layoffs. (I work as secondary school in education, based in Arusha.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Arusha,high
N004074,"Company is making layoffs. (I work as secondary school in education, based in Mwanza.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Mwanza,high
N004075,"Company is making layoffs. (I work as microfinance in finance, based in Dar es Salaam.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N004076,"Company is making layoffs. (I work as microfinance in finance, based in Arusha.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Arusha,high
N004077,"Company is making layoffs. (I work as microfinance in finance, based in Mwanza.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Mwanza,high
N004078,"Company is making layoffs. (I work as other sector in other, based in Dar es Salaam.)",en,retrenchment,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N004079,"Company is making layoffs. (I work as other sector in other, based in Arusha.)",en,retrenchment,sector=other;sub_sector=other sector;region=Arusha,high
N004080,"Company is making layoffs. (I work as other sector in other, based in Mwanza.)",en,retrenchment,sector=other;sub_sector=other sector;region=Mwanza,high
N004081,"Boss says we have operational requirements. (I work as crops and animal production in agriculture, based in Dar es Salaam.)",en,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N004082,"Boss says we have operational requirements. (I work as crops and animal production in agriculture, based in Arusha.)",en,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N004083,"Boss says we have operational requirements. (I work as crops and animal production in agriculture, based in Mwanza.)",en,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N004084,"Boss says we have operational requirements. (I work as dispensary in health, based in Dar es Salaam.)",en,retrenchment,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N004085,"Boss says we have operational requirements. (I work as dispensary in health, based in Arusha.)",en,retrenchment,sector=health;sub_sector=dispensary;region=Arusha,high
N004086,"Boss says we have operational requirements. (I work as dispensary in health, based in Mwanza.)",en,retrenchment,sector=health;sub_sector=dispensary;region=Mwanza,high
N004087,"Boss says we have operational requirements. (I work as diplomat household in domestic, based in Dar es Salaam.)",en,retrenchment,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N004088,"Boss says we have operational requirements. (I work as diplomat household in domestic, based in Arusha.)",en,retrenchment,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N004089,"Boss says we have operational requirements. (I work as diplomat household in domestic, based in Mwanza.)",en,retrenchment,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N004090,"Boss says we have operational requirements. (I work as 3-star hotel in hospitality, based in Dar es Salaam.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N004091,"Boss says we have operational requirements. (I work as 3-star hotel in hospitality, based in Arusha.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N004092,"Boss says we have operational requirements. (I work as 3-star hotel in hospitality, based in Mwanza.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N004093,"Boss says we have operational requirements. (I work as domestic security in security, based in Dar es Salaam.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N004094,"Boss says we have operational requirements. (I work as domestic security in security, based in Arusha.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Arusha,high
N004095,"Boss says we have operational requirements. (I work as domestic security in security, based in Mwanza.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Mwanza,high
N004096,"Boss says we have operational requirements. (I work as inland transport in transport, based in Dar es Salaam.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N004097,"Boss says we have operational requirements. (I work as inland transport in transport, based in Arusha.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Arusha,high
N004098,"Boss says we have operational requirements. (I work as inland transport in transport, based in Mwanza.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Mwanza,high
N004099,"Boss says we have operational requirements. (I work as mining/prospecting in mining, based in Dar es Salaam.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N004100,"Boss says we have operational requirements. (I work as mining/prospecting in mining, based in Arusha.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N004101,"Boss says we have operational requirements. (I work as mining/prospecting in mining, based in Mwanza.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N004102,"Boss says we have operational requirements. (I work as secondary school in education, based in Dar es Salaam.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N004103,"Boss says we have operational requirements. (I work as secondary school in education, based in Arusha.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Arusha,high
N004104,"Boss says we have operational requirements. (I work as secondary school in education, based in Mwanza.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Mwanza,high
N004105,"Boss says we have operational requirements. (I work as microfinance in finance, based in Dar es Salaam.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N004106,"Boss says we have operational requirements. (I work as microfinance in finance, based in Arusha.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Arusha,high
N004107,"Boss says we have operational requirements. (I work as microfinance in finance, based in Mwanza.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Mwanza,high
N004108,"Boss says we have operational requirements. (I work as other sector in other, based in Dar es Salaam.)",en,retrenchment,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N004109,"Boss says we have operational requirements. (I work as other sector in other, based in Arusha.)",en,retrenchment,sector=other;sub_sector=other sector;region=Arusha,high
N004110,"Boss says we have operational requirements. (I work as other sector in other, based in Mwanza.)",en,retrenchment,sector=other;sub_sector=other sector;region=Mwanza,high
N004111,"Mass redundancies announced. (I work as crops and animal production in agriculture, based in Dar es Salaam.)",en,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N004112,"Mass redundancies announced. (I work as crops and animal production in agriculture, based in Arusha.)",en,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N004113,"Mass redundancies announced. (I work as crops and animal production in agriculture, based in Mwanza.)",en,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N004114,"Mass redundancies announced. (I work as dispensary in health, based in Dar es Salaam.)",en,retrenchment,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N004115,"Mass redundancies announced. (I work as dispensary in health, based in Arusha.)",en,retrenchment,sector=health;sub_sector=dispensary;region=Arusha,high
N004116,"Mass redundancies announced. (I work as dispensary in health, based in Mwanza.)",en,retrenchment,sector=health;sub_sector=dispensary;region=Mwanza,high
N004117,"Mass redundancies announced. (I work as diplomat household in domestic, based in Dar es Salaam.)",en,retrenchment,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N004118,"Mass redundancies announced. (I work as diplomat household in domestic, based in Arusha.)",en,retrenchment,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N004119,"Mass redundancies announced. (I work as diplomat household in domestic, based in Mwanza.)",en,retrenchment,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
N004120,"Mass redundancies announced. (I work as 3-star hotel in hospitality, based in Dar es Salaam.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Dar es Salaam,high
N004121,"Mass redundancies announced. (I work as 3-star hotel in hospitality, based in Arusha.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Arusha,high
N004122,"Mass redundancies announced. (I work as 3-star hotel in hospitality, based in Mwanza.)",en,retrenchment,sector=hospitality;sub_sector=3-star hotel;region=Mwanza,high
N004123,"Mass redundancies announced. (I work as domestic security in security, based in Dar es Salaam.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Dar es Salaam,high
N004124,"Mass redundancies announced. (I work as domestic security in security, based in Arusha.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Arusha,high
N004125,"Mass redundancies announced. (I work as domestic security in security, based in Mwanza.)",en,retrenchment,sector=security;sub_sector=domestic security;region=Mwanza,high
N004126,"Mass redundancies announced. (I work as inland transport in transport, based in Dar es Salaam.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Dar es Salaam,high
N004127,"Mass redundancies announced. (I work as inland transport in transport, based in Arusha.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Arusha,high
N004128,"Mass redundancies announced. (I work as inland transport in transport, based in Mwanza.)",en,retrenchment,sector=transport;sub_sector=inland transport;region=Mwanza,high
N004129,"Mass redundancies announced. (I work as mining/prospecting in mining, based in Dar es Salaam.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Dar es Salaam,high
N004130,"Mass redundancies announced. (I work as mining/prospecting in mining, based in Arusha.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Arusha,high
N004131,"Mass redundancies announced. (I work as mining/prospecting in mining, based in Mwanza.)",en,retrenchment,sector=mining;sub_sector=mining/prospecting;region=Mwanza,high
N004132,"Mass redundancies announced. (I work as secondary school in education, based in Dar es Salaam.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Dar es Salaam,high
N004133,"Mass redundancies announced. (I work as secondary school in education, based in Arusha.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Arusha,high
N004134,"Mass redundancies announced. (I work as secondary school in education, based in Mwanza.)",en,retrenchment,sector=education;sub_sector=secondary school;region=Mwanza,high
N004135,"Mass redundancies announced. (I work as microfinance in finance, based in Dar es Salaam.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Dar es Salaam,high
N004136,"Mass redundancies announced. (I work as microfinance in finance, based in Arusha.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Arusha,high
N004137,"Mass redundancies announced. (I work as microfinance in finance, based in Mwanza.)",en,retrenchment,sector=finance;sub_sector=microfinance;region=Mwanza,high
N004138,"Mass redundancies announced. (I work as other sector in other, based in Dar es Salaam.)",en,retrenchment,sector=other;sub_sector=other sector;region=Dar es Salaam,high
N004139,"Mass redundancies announced. (I work as other sector in other, based in Arusha.)",en,retrenchment,sector=other;sub_sector=other sector;region=Arusha,high
N004140,"Mass redundancies announced. (I work as other sector in other, based in Mwanza.)",en,retrenchment,sector=other;sub_sector=other sector;region=Mwanza,high
N004141,"Nina retrenched. (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Dar es Salaam.)",sw,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Dar es Salaam,high
N004142,"Nina retrenched. (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Arusha.)",sw,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Arusha,high
N004143,"Nina retrenched. (Nafanya kazi ya kilimo cha mazao na mifugo kilimo, niko Mwanza.)",sw,retrenchment,sector=agriculture;sub_sector=crops and animal production;region=Mwanza,high
N004144,"Nina retrenched. (Nafanya kazi ya zahanati afya, niko Dar es Salaam.)",sw,retrenchment,sector=health;sub_sector=dispensary;region=Dar es Salaam,high
N004145,"Nina retrenched. (Nafanya kazi ya zahanati afya, niko Arusha.)",sw,retrenchment,sector=health;sub_sector=dispensary;region=Arusha,high
N004146,"Nina retrenched. (Nafanya kazi ya zahanati afya, niko Mwanza.)",sw,retrenchment,sector=health;sub_sector=dispensary;region=Mwanza,high
N004147,"Nina retrenched. (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Dar es Salaam.)",sw,retrenchment,sector=domestic;sub_sector=diplomat household;region=Dar es Salaam,high
N004148,"Nina retrenched. (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Arusha.)",sw,retrenchment,sector=domestic;sub_sector=diplomat household;region=Arusha,high
N004149,"Nina retrenched. (Nafanya kazi ya kazi nyumbani ya balozi kazi za nyumbani, niko Mwanza.)",sw,retrenchment,sector=domestic;sub_sector=diplomat household;region=Mwanza,high
